"","ID","NTDID","Company_Nm","State","Urbanized Area","Population","Population Density","VOMS","VRM","fare_rev","op_exp","fare_recovery","gen_admin_salary","overhead","year","n_in_uza","VRM_UZA_share","GEOID","pct_rented","ridership","gtfs_date","gtfs_status","Division","Region","adopted_year","adopted_yet","num_agencies","num_adopted","Percent adoption of GTFS data standard","Org_Type"
"3417","8013","80013","City of Casper","WY","Casper, WY",64548,2127,14,0,369288,1923740,0.191963570960733,0,0,2012,1,NA,"14482",0.319912703190849,10859,"30-Jun-22",0,"d8","r4",2022,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3418","8014","80014","Rapid Transit System","SD","Rapid City, SD",81251,1923,20,0,431582,1900212,0.227123078898565,0,0,2012,1,NA,"73396",0.382417976453714,175140,"30-Jun-22",0,"d4","r2",2022,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3419","8016","80016","Mesa County","CO","Grand Junction, CO",128124,1626,17,0,418163,3500154,0.119469886182151,68306,0.0195151413337813,2012,1,NA,"34273",0.305626974936704,672394,"1-Jan-16",1,"d8","r4",2016,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3420","8019","80019","Bis-Man Transit Board","ND","Bismarck, ND",81955,2115,32,0,460718,3268773,0.140945241532526,0,0,2012,1,NA,"07921",0.353552081286665,90692,"30-Jun-22",0,"d4","r2",2022,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3421","8020","80020","The City of Cheyenne Transit Program","WY","Cheyenne, WY",73588,2095,16,0,177830,1478430,0.120283002915255,0,0,2012,1,NA,"16237",0.367093128977789,170500,"30-Jun-22",0,"d8","r4",2022,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3422","8025","80025","City of Loveland Transit","CO","Fort Collins, CO",264465,2412,5,0,85360,1062035,0.0803739989736685,172579,0.162498411069315,2012,4,NA,"30628",0.372835549149392,63929,"12-Oct-20",1,"d8","r4",2020,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3423","9001","90001","Regional Transportation Commission of Washoe County","NV","Reno, NV-CA",392141,2386,140,0,6711656,30644738,0.219014957804501,2629686,0.0858119916052146,2012,1,NA,"74179",0.430132256130108,8001999,"29-Sep-13",1,"d8","r4",2013,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3424","9004","90004","Golden Empire Transit District","CA","Bakersfield, CA",523994,3785,86,0,5443485,23813018,0.228592822631722,2714768,0.114003525298641,2012,1,NA,"04681",0.413740383619718,6825690,"1-Sep-12",1,"d9","r4",2012,TRUE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3425","9008","90008","Santa Monica's Big Blue Bus","CA","Los Angeles-Long Beach-Anaheim, CA",12150996,6999,162,0,NA,64248181,NA,3162563,0.0492241640273053,2012,21,0,"51445",0.511378610608848,20543294,"16-Sep-12",1,"d9","r4",2012,TRUE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3426","9016","90016","Golden Gate Bridge, Highway and Transportation District","CA","San Francisco-Oakland, CA",3281212,6266,217,0,29618244,100453529,0.294845231370617,12651161,0.125940433610849,2012,9,0,"78904",0.502252006857765,9370490,"10-Sep-12",1,"d9","r4",2012,TRUE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3427","9020","90020","Santa Barbara Metropolitan Transit District","CA","Santa Barbara, CA",195861,3507,103,0,8326334,21590910,0.385640716394075,1904210,0.0881949857602111,2012,1,NA,"79282",0.533041624593291,7189179,"22-Aug-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3428","9022","90022","Norwalk Transit System","CA","Los Angeles-Long Beach-Anaheim, CA",12150996,6999,29,0,1457551,11585750,0.125805493817837,999214,0.0862450855576894,2012,21,0,"51445",0.511378610608848,2511590,"1-Jan-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3429","9023","90023","Long Beach Transit","CA","Los Angeles-Long Beach-Anaheim, CA",12150996,6999,197,0,17951939,73254821,0.245061536632517,6537554,0.089244010302066,2012,21,0,"51445",0.511378610608848,26964674,"7-Feb-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"Other Publicly-Owned or Privately Chartered Corporation"
"3430","9026","90026","San Diego Metropolitan Transit System","CA","San Diego, CA",2956746,4037,623,0,88094389,212703280,0.414165634869382,3782104,0.0177811268354677,2012,4,NA,"78661",0.465079235536694,24425116,"13-May-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3431","9027","90027","Fresno Area Express","CA","Fresno, CA",654628,3822,128,0,9951095,45383757,0.219265562346458,2385554,0.052564048410536,2012,1,NA,"31843",0.463580354084453,11241838,"1-Jul-13",1,"d9","r4",2013,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3432","9028",NA,"City of Vallejo Transportation Program","CA","Vallejo, CA",165074,3929,3,0,6113652,12881863,0.47459377576054,119310,0.00926185909600188,2012,2,NA,"90028",0.367872778556473,2892095,"6-Apr-14",1,"d9","r4",2014,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3433","9029","90029","Omnitrans","CA","Riverside-San Bernardino, CA",1932666,3546,233,0,NA,NA,NA,6471960,NA,2012,4,NA,"75340",0.365154966018621,15038153,"6-Jan-14",1,"d9","r4",2014,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3434","9033","90033","City of Tucson","AZ","Tucson, AZ",843168,2385,315,0,NA,NA,NA,3283368,NA,2012,4,NA,"88732",0.390607611176585,16236219,"3-Nov-15",1,"d8","r4",2015,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3435","9034","90034","City of Glendale Transit","AZ","Phoenix-Mesa, AZ",3629114,3165,20,0,152912,3432923,0.0445427992413462,628407,0.18305304255295,2012,9,0,"69184",0.357217866944735,175638,"30-Jun-22",0,"d8","r4",2022,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3436","9035","90035","Gold Coast Transit","CA","Oxnard, CA",367260,4352,56,0,2858563,16597116,0.172232513166745,1645570,0.0991479483544009,2012,2,NA,"66673",0.440827551497286,3145890,"24-Aug-15",1,"d9","r4",2015,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3437","9039","90039","Culver City Municipal Bus Lines","CA","Los Angeles-Long Beach-Anaheim, CA",12150996,6999,44,0,3812898,17508228,0.21777749295931,2810020,0.160497110272953,2012,21,0,"51445",0.511378610608848,5402335,"17-Aug-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3438","9041","90041","Montebello Bus Lines","CA","Los Angeles-Long Beach-Anaheim, CA",12150996,6999,70,0,6166769,24239657,0.254408261635055,1247086,0.0514481702443232,2012,21,0,"51445",0.511378610608848,9566679,"2-Aug-20",1,"d9","r4",2020,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3439","9042","90042","City of Gardena Transportation Department","CA","Los Angeles-Long Beach-Anaheim, CA",12150996,6999,49,0,2879723,17311039,0.166351829026554,1359312,0.0785228431407266,2012,21,0,"51445",0.511378610608848,4656211,"12-Aug-18",1,"d9","r4",2018,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3440","9043","90043","City of Commerce Municipal Buslines","CA","Los Angeles-Long Beach-Anaheim, CA",12150996,6999,10,0,NA,2867458,NA,201440,0.0702503750708816,2012,21,0,"51445",0.511378610608848,674652,"13-Oct-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3441","9050","90050","Simi Valley Transit","CA","Simi Valley, CA",125206,3983,17,0,465337,5022592,0.0926487757715538,0,0,2012,1,NA,"82144",0.259182692307692,432714,"1-Oct-17",1,"d9","r4",2017,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3442","9061","90061","Yuba-Sutter Transit Authority","CA","Yuba City, CA",116719,3019,34,0,1374962,5836452,0.235581822655271,249162,0.0426906620666117,2012,1,NA,"97939",0.441414219674079,617655,"1-Jan-12",1,"d9","r4",2012,TRUE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3443","9062","90062","Monterey-Salinas Transit","CA","Seaside-Monterey, CA",114237,2952,115,0,7859392,33120644,0.237295869005446,2674389,0.0807468900665096,2012,1,NA,"80362",0.552338828575258,4738112,"27-Feb-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3444","9087","90087","Santa Maria Area Transit","CA","Santa Maria, CA",130447,4479,34,0,1838093,6229066,0.295083243619509,283630,0.045533311093509,2012,1,NA,"79417",0.408187473639814,766779,"1-Jan-15",1,"d9","r4",2015,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3445","9088","90088","Napa County Transportation Planning Agency","CA","Napa, CA",83913,3250,33,0,985989,6780565,0.145413988362327,261096,0.038506525636138,2012,1,NA,"61057",0.414495248816343,745331,"13-Jul-12",1,"d9","r4",2012,TRUE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3446","9089","90089","Sonoma County Transit","CA","Santa Rosa, CA",308231,3146,66,0,2157261,12765567,0.168990613577916,334847,0.0262304839260175,2012,2,NA,"79498",0.424741731053043,1259388,"1-Jan-13",1,"d9","r4",2013,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3447","9090","90090","Yolo County Transportation District","CA","Sacramento, CA",1723634,3660,48,0,2574979,10081287,0.255421654001121,1124965,0.111589423056798,2012,10,NA,"77068",0.402919879870708,1230312,"3-Mar-13",1,"d9","r4",2013,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3448","9091","90091","City of Visalia - Visalia City Coach","CA","Visalia, CA",219454,3460,41,0,1314641,9703748,0.135477652552395,561334,0.057847132881027,2012,1,NA,"90946",0.39783310882255,1280223,"7-Mar-20",1,"d9","r4",2020,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3449","9119","90119","Laguna Beach Municipal Transit","CA","Los Angeles-Long Beach-Anaheim, CA",12150996,6999,24,0,179839,2034563,0.0883919544393563,89936,0.0442040870693117,2012,21,0,"51445",0.511378610608848,103354,"1-Jan-12",1,"d9","r4",2012,TRUE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3450","9121","90121","Antelope Valley Transit Authority","CA","Lancaster-Palmdale, CA",341219,2954,94,0,4686664,20066690,0.233554412810483,2950652,0.147042287492357,2012,1,NA,"47611",0.356287425149701,2669356,"3-May-21",1,"d9","r4",2021,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3451","9136","90136","Regional Public Transportation Authority, dba: Valley Metro","AZ","Phoenix-Mesa, AZ",3629114,3165,235,0,10896914,59015436,0.184645149448697,8888123,0.150606749732392,2012,9,0,"69184",0.357217866944735,6366799,"26-Oct-13",1,"d8","r4",2013,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3452","9144","90144","Livermore / Amador Valley Transit Authority","CA","Concord, CA",615968,3023,71,0,2224902,13776502,0.161499776939023,1647927,0.119618681142717,2012,2,NA,"19504",0.300156288911216,1944493,"23-Jan-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3453","9146","90146","Foothill Transit","CA","Los Angeles-Long Beach-Anaheim, CA",12150996,6999,266,0,18496259,62614618,0.295398416388965,0,0,2012,21,0,"51445",0.511378610608848,14747521,"11-Jan-15",1,"d9","r4",2015,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3454","9148","90148","Victor Valley Transit Authority","CA","Victorville-Hesperia, CA",328454,1969,61,0,1984800,10281984,0.193036674634001,762331,0.0741424028669953,2012,1,NA,"90541",0.341430111390586,970968,"1-Jan-14",1,"d9","r4",2014,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3455","9149","90149","City of Lompoc - Lompoc Transit","CA","Lompoc, CA",51509,4816,12,0,172438,1548760,0.111339394095922,0,0,2012,1,NA,"51040",0.446630389284219,307726,"1-May-18",1,"d9","r4",2018,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3456","9159","90159","Western Contra Costa Transit Authority","CA","San Francisco-Oakland, CA",3281212,6266,45,0,1895662,8676091,0.2184926368338,740095,0.0853028166717016,2012,9,0,"78904",0.502252006857765,1162395,"1-Jan-15",1,"d9","r4",2015,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3457","9161","90161","City of Union City Transit Division","CA","San Francisco-Oakland, CA",3281212,6266,24,0,497992,3877994,0.128414845407187,0,0,2012,9,0,"78904",0.502252006857765,380512,"7-Nov-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3458","9162","90162","The Eastern Contra Costa Transit Authority","CA","Antioch, CA",277634,3412,74,0,2983275,20040903,0.148859310381374,1672932,0.0834758793054385,2012,1,NA,"02683",0.336314662614821,2319606,"8-Sep-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3459","9164","90164","Ventura Intercity Service Transit Authority","CA","Oxnard, CA",367260,4352,38,0,1510040,4638588,0.325538719972543,133382,0.0287548710943934,2012,2,NA,"66673",0.440827551497286,442092,"1-Sep-16",1,"d9","r4",2016,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3460","9171","90171","Santa Clarita Transit","CA","Santa Clarita, CA",258653,3371,92,0,4075660,20998898,0.194089232682591,1020786,0.0486114080843671,2012,1,NA,"79309",0.279471335808172,3446513,"30-Jun-22",0,"d9","r4",2022,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3461","9172",NA,"City of Tempe Transit Division - dba Valley Metro","AZ","Phoenix-Mesa, AZ",3629114,3165,123,0,4990379,34394375,0.145092882193673,328641,0.00955507986407661,2012,9,0,"69184",0.357217866944735,6909856,"30-Jun-22",0,"d8","r4",2022,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3462","9173","90173","Merced County Transit","CA","Merced, CA",136969,2882,54,0,1544667,8826536,0.175002628437702,285540,0.0323501767850944,2012,1,NA,"56251",0.503483065097286,903788,"1-Apr-14",1,"d9","r4",2014,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3463","9175","90175","City of Lodi - Transit Division","CA","Lodi, CA",68738,4320,19,0,185693,2904306,0.0639371333461419,291414,0.100338600684639,2012,1,NA,"50851",0.434820037714192,368692,"20-Apr-13",1,"d9","r4",2013,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3464","9182","90182","Altamont Commuter Express","CA","Stockton, CA",370583,4005,18,130273,4196216,12206566,0.343767116812378,1694287,0.138801281212095,2012,2,1,"85087",0.453652326602283,640596,"11-Mar-13",1,"d9","r4",2013,FALSE,482,151,0.313278008298755,"Independent Public Agency or Authority of Transit Service"
"3465","9192",NA,"Yuma Metropolitan Planning Organization","AZ","Yuma, AZ-CA",135267,2300,20,0,294475,2666274,0.110444387936124,165977,0.06225054139222,2012,2,NA,"98020",0.321376446646247,100178,"1-Jan-12",1,"d8","r4",2012,TRUE,482,151,0.313278008298755,"MPO, COG or Other Planning Agency"
"3466","9193","90193","Chula Vista Transit","CA","San Diego, CA",2956746,4037,32,0,2670477,6199604,0.430749609168586,247352,0.0398980321968952,2012,4,NA,"78661",0.465079235536694,3068544,"30-Jun-15",2,"d9","r4",2015,FALSE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3467","9198","90198","City of Porterville","CA","Porterville, CA",70272,3426,10,0,476659,1776262,0.268349488983044,0,0,2012,1,NA,"71074",0.434233779348649,423934,"31-Dec-12",1,"d9","r4",2012,TRUE,482,151,0.313278008298755,"City, County or Local Government Unit or Department of Transportation"
"3468","0003","00003","Pierce County Transportation Benefit Area Authority","WA","Seattle, WA",3059393,3028,512,4287953,21780912,102969617,0.211527561571876,9370840,0.0910058740919664,2013,9,0.0663687038289977,"80389",0.403468946250538,12245514,"15-Feb-15",1,"d9","r4",2015,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3469","0005","00005","Everett Transit","WA","Seattle, WA",3059393,3028,52,1197752,1613726,18572778,0.0868866251456836,2695935,0.145155183570277,2013,9,0.0185387404546154,"80389",0.403468946250538,1957478,"24-Aug-14",1,"d9","r4",2014,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3470","0006","00006","Yakima Transit","WA","Yakima, WA",129534,2165,72,729280,1247378,7774375,0.1604473671517,392547,0.0504924190047431,2013,1,1,"97507",0.401912249017316,1083488,"1-Aug-13",1,"d9","r4",2013,TRUE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3471","0011","00011","Valley Regional Transit","ID","Boise City, ID",349684,2613,53,1340931,992877,8522870,0.116495617086733,406223,0.0476627004753094,2013,1,1,"08785",0.327504336832201,1070708,"21-Aug-17",1,"d8","r4",2017,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3472","0012","00012","Municipality of Anchorage - Public Transportation Department","AK","Anchorage, AK",251243,2956,86,1881382,6146925,30888461,0.199003925770209,1947809,0.0630594382802044,2013,3,0.649642199591993,"02305",0.424325894682477,3975074,"2-Jun-14",1,NA,NA,2014,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3473","0016","00016","RiverCities Transit","WA","Longview, WA-OR",63952,1946,23,280972,144230,3968641,0.0363424154515362,281496,0.0709300740480179,2013,1,1,"51283",0.436081519221862,322273,"30-Jun-22",0,"d9","r4",2022,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3474","0018","00018","Ben Franklin Transit","WA","Kennewick-Pasco, WA",210975,2059,458,2117991,3826230,30360274,0.126027518723975,2564029,0.0844534209407991,2013,1,1,"44479",0.332232769294263,3066920,"19-Sep-17",1,"d9","r4",2017,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3475","0021","00021","Whatcom Transportation Authority","WA","Bellingham, WA",114473,2379,97,1777273,2152854,22993694,0.0936280181862036,2378725,0.103451189704447,2013,1,1,"06652",0.467556691956239,3382349,"7-Feb-16",1,"d9","r4",2016,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3476","0022","00022","City of Pocatello - Pocatello Regional Transit","ID","Pocatello, ID",69809,2251,28,0,137545,2643456,0.0520322638243269,0,0,2013,1,NA,"70426",0.356046065259117,431111,"26-Aug-13",1,"d8","r4",2013,TRUE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3477","0023","00023","City of Seattle - Seattle Center Monorail Transit","WA","Seattle, WA",3059393,3028,8,223612,3991266,3324390,1.20060101251658,28066,0.00844245109629135,2013,9,0.00346105440069185,"80389",0.403468946250538,1506240,"1-Apr-21",1,"d9","r4",2021,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3478","0024","00024","Clark County Public Transportation Benefit Area Authority","WA","Portland, OR-WA",1849898,3528,167,3885616,NA,NA,NA,3379515,NA,2013,4,0.124480803521944,"71317",0.410824355414843,5614951,"18-Sep-13",1,"d9","r4",2013,TRUE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3479","0028","00028","Pierce County Ferry Operations","WA","Seattle, WA",3059393,3028,2,41313,2000989,3100443,0.645388094540038,246391,0.0794696112781303,2013,9,0.000639440371964754,"80389",0.403468946250538,212541,"1-Sep-20",1,"d9","r4",2020,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3480","0034","00034","Rogue Valley Transportation District","OR","Medford, OR",154081,2381,38,793325,1450332,8285143,0.175052138508653,922439,0.11133652128877,2013,1,1,"55981",0.424690371554135,1182925,"1-Sep-13",1,"d9","r4",2013,TRUE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3481","0035","00035","Washington State Ferries","WA","Seattle, WA",3059393,3028,19,909909,37615750,229886930,0.163627179674808,4075494,0.017728254494503,2013,9,0.0140835221217069,"80389",0.403468946250538,23880997,"10-Dec-15",1,"d9","r4",2015,FALSE,482,182,0.377593360995851,"State Government Unit or Department of Transportation"
"3482","0043","00043","Link Transit","WA","Wenatchee, WA",67227,2143,48,1578408,712896,10036483,0.071030459574335,1451645,0.144636821484179,2013,1,1,"93862",0.359567533190238,710952,"1-Jan-13",1,"d9","r4",2013,TRUE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3483","0044","00044","Skagit Transit","WA","Mount Vernon, WA",62966,1827,81,1105017,971256,9960800,0.0975078306963296,1388844,0.139430969400048,2013,1,1,"60490",0.39091896589181,269053,"1-Sep-13",1,"d9","r4",2013,TRUE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3484","0045","00045","Fairbanks North Star Borough Transit","AK","Fairbanks, AK",64513,1170,15,0,NA,NA,NA,0,NA,2013,1,NA,"28549",0.481292589894141,399056,"15-Dec-15",1,NA,NA,2015,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3485","1002","10002","Manchester Transit Authority","NH","Manchester, NH",158377,1838,21,0,604551,3613280,0.167313631935527,0,0,2013,1,NA,"53740",0.438618925831202,412386,"30-Jun-22",0,"d1","r1",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3486","1006","10006","Southeastern Regional Transit Authority","MA","New Bedford, MA",149443,2712,69,1415854,2122788,14144922,0.150074210377406,574589,0.0406215743006572,2013,1,1,"61786",0.465112712774114,1610179,"22-Apr-13",1,"d1","r1",2013,TRUE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3487","1008","10008","Pioneer Valley Transit Authority","MA","Springfield, MA-CT",621300,1783,244,4385363,7406431,37915714,0.195339351910925,1595386,0.0420771714862075,2013,1,1,"83926",0.379728363625597,9746629,"11-Mar-22",1,"d1","r1",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3488","1014","10014","Worcester Regional Transit Authority","MA","Worcester, MA-CT",486514,1600,85,1648580,3667998,20476833,0.179129165139941,1453797,0.0709971605472389,2013,2,1,"97291",0.394705514955132,2567983,"4-Jul-13",1,"d1","r1",2013,TRUE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3489","1016","10016","Greater Portland Transit District","ME","Portland, ME",203914,1500,26,819570,1809031,6575405,0.275120848069434,593232,0.0902198419717112,2013,6,0.280802749747488,"71263",0.432219174370957,1360010,"27-Aug-17",1,"d1","r1",2017,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3490","1040","10040","Southeast Area Transit","CT","Norwich-New London, CT-RI",209190,1376,22,959478,1238433,5897027,0.210009721847975,236233,0.0400596775290328,2013,1,1,"64135",0.386394965537908,931992,"1-Jan-19",1,"d1","r1",2019,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3491","1048","10048","Connecticut Department of Transportation - CTTRANSIT - Hartford Division","CT","Hartford, CT",924859,1792,196,6395365,13196107,67488819,0.195530269984425,3984679,0.0590420614709527,2013,8,0.671816757756808,"37243",0.368357477953417,12508700,"14-Sep-14",1,"d1","r1",2014,FALSE,482,182,0.377593360995851,"State Government Unit or Department of Transportation"
"3492","1049","10049","The Greater New Haven Transit District","CT","New Haven, CT",562839,1839,76,22868,199524,9465280,0.0210795665844011,1603186,0.169375443726968,2013,2,0.0062944912466715,"62407",0.377695526965538,93029,"30-Jun-22",0,"d1","r1",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3493","1050","10050","Greater Bridgeport Transit Authority","CT","Bridgeport-Stamford, CT-NY",923311,1981,62,2070180,6085199,20591272,0.295523219740869,1367679,0.066420326048823,2013,6,0.424624347812175,"10162",0.321915428477999,4706885,"5-Nov-17",1,"d1","r1",2017,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3494","1051","10051","Housatonic Area Regional Transit","CT","Danbury, CT-NY",168136,1277,41,994460,857228,6904676,0.124151806688685,748220,0.108364244752397,2013,1,1,"22096",0.27423872923807,773037,"30-Jun-22",0,"d1","r1",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3495","1055","10055","Connecticut Department of Transportation - CTTRANSIT New Haven Division","CT","New Haven, CT",562839,1839,98,3610150,8840516,40881005,0.216249967435977,2795172,0.0683733680226306,2013,2,0.993705508753329,"62407",0.377695526965538,7734650,"13-Dec-15",1,"d1","r1",2015,FALSE,482,182,0.377593360995851,"State Government Unit or Department of Transportation"
"3496","1056","10056","Connecticut Department of Transportation - CTTRANSIT Stamford Division","CT","Bridgeport-Stamford, CT-NY",923311,1981,43,1474516,4178213,15911077,0.262597748725621,756433,0.0475412820892011,2013,6,0.302444905679031,"10162",0.321915428477999,2809704,"20-Jul-14",1,"d1","r1",2014,FALSE,482,182,0.377593360995851,"State Government Unit or Department of Transportation"
"3497","1063","10063","Middletown Transit District","CT","Hartford, CT",924859,1792,14,369819,322244,2513171,0.128222074821013,369599,0.147064803787725,2013,8,0.0388485413321781,"37243",0.368357477953417,348768,"1-Jan-21",1,"d1","r1",2021,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3498","1086","10086","Cooperative Alliance for Seacoast Transportation","NH","Dover-Rochester, NH-ME",88087,1326,21,0,574152,3924105,0.14631412768007,0,0,2013,1,NA,"24607",0.414622613629647,313897,"27-Mar-18",1,"d1","r1",2018,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3499","1087","10087","Nashua Transit System","NH","Nashua, NH-MA",226400,1242,15,428903,417125,2695882,0.15472672765351,176156,0.065342622562857,2013,1,1,"61165",0.298052186696068,315468,"30-Jun-22",0,"d1","r1",2022,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3500","1088","10088","Casco Bay Island Transit District","ME","Portland, ME",203914,1500,4,71858,2306271,4983605,0.462771628168765,383399,0.0769320602254793,2013,6,0.0246201349382664,"71263",0.432219174370957,852826,"10-Oct-17",1,"d1","r1",2017,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3501","1096","10096","City of Bangor - BAT Community Connector","ME","Bangor, ME",61210,1440,15,0,852377,2422177,0.351905331443573,0,0,2013,2,NA,"04951",0.514605049344061,681173,"30-Jun-22",0,"d1","r1",2022,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3502","1098","10098","Western Maine Transportation Services, Inc.","ME","Lewiston, ME",59397,1678,29,0,51202,2325749,0.022015273359249,0,0,2013,3,NA,"49339",0.496821360457724,198545,"30-Jun-22",0,"d1","r1",2022,FALSE,482,182,0.377593360995851,"Private-Non-Profit Corporation"
"3503","1107","10107","Milford Transit District","CT","Bridgeport-Stamford, CT-NY",923311,1981,17,281679,609176,2515838,0.242136417368686,301693,0.119917498662474,2013,6,0.0577765033317806,"10162",0.321915428477999,299310,"30-Jun-22",0,"d1","r1",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
